userID;isbn;bookRating
105221;0439404371;10
105221;0440418321;8
105221;044041833X;10
105221;0440418569;10
105221;0440998050;8
105221;0590353403;10
105221;0786817070;10
105228;0679746048;5
105230;0670032379;8
105243;038082101X;5
105243;0553250531;10
105254;0064472272;8
105262;059043389X;4
105262;0671019074;9
105262;0671789422;8
105263;059035342X;10
105266;0385504209;7
105286;0671708635;7
105286;0887307876;7
105295;0312982518;9
105295;0446604275;8
105313;0671693816;7
105317;0060987561;9
105317;0142000205;8
105317;0316601950;8
105320;0060195703;3
105324;0446679593;9
105332;0743411250;7
105335;0446612545;5
105335;0553576801;6
105335;0679442790;7
105355;0345350499;7
105358;044651652X;3
105361;0446672211;10
105365;0060198133;9
105374;0060916508;10
105374;0060938455;9
105374;0062502174;10
105374;0064471047;7
105374;0142002267;8
105374;0375760911;5
105374;0385722435;7
105374;0446532231;10
105374;0553274503;8
105374;0553296981;10
105374;0671003755;6
105374;0671019074;10
105374;0679721037;8
105374;0679775439;9
105374;1558743669;6
105381;0887307876;7
105382;0440212723;8
105395;0060008776;7
105408;044022165X;4
105420;0440241162;2
105430;0805063897;9
105470;0425169693;6
105475;0684833395;10
105476;0156007754;10
105476;0345402871;6
105476;0449227421;4
105476;0618002227;9
105478;0449912558;4
105488;0316769487;8
105515;0743406176;7
105517;0060263857;8
105517;0060958022;6
105517;0140039589;8
105517;0140053204;2
105517;0316284955;7
105517;0316666343;9
105517;0345361792;10
105517;0345391055;8
105517;0345391802;6
105517;0345424719;7
105517;0380002930;8
105517;0385324057;9
105517;0385479565;6
105517;0385484518;10
105517;0394561619;2
105517;0394587863;4
105517;0399145672;6
105517;0425113884;7
105517;042511774X;10
105517;0439064872;8
105517;0439139600;6
105517;043935806X;4
105517;0440108268;3
105517;0440214041;5
105517;0440498058;7
105517;0446608815;2
105517;0451132378;10
105517;0451137965;7
105517;0451160916;7
105517;0451161351;7
105517;0451167317;5
105517;0451170385;6
105517;0452264464;1
105517;0452283442;8
105517;0553213148;6
105517;0553274503;10
105517;0553287893;7
105517;0553289691;7
105517;0553572997;4
105517;0553573136;8
105517;0671693816;5
105517;0671727796;9
105517;0671743058;8
105517;0671867113;6
105517;0679723161;9
105517;0684848783;7
105517;0688171877;9
105517;0786889020;5
105517;080410526X;9
105517;0804111898;6
105517;080411918X;9
105517;089480829X;5
105517;1558531025;6
105517;1558744150;7
105517;1558745718;8
105517;1878424319;2
105536;0060929871;8
105536;0064472272;9
105536;0446310786;9
105536;0446608955;7
105536;0553213695;9
105536;0553274503;10
105536;0804106304;8
105551;0440221471;6
105551;0553582747;7
105572;0060931418;8
105572;0060938455;9
105572;0553208845;8
105576;0060173289;7
105576;0060175400;9
105576;0684801523;7
105580;0684801523;6
105580;0802130208;9
105581;0802130208;10
105586;0060090375;8
105586;0060932759;8
105596;0553575384;8
105600;0385503954;9
105627;0330332775;9
105627;0380813815;9
105627;0399149155;8
105627;0449212602;7
105627;0449223612;7
105627;0553213695;9
105627;0671027387;9
105627;0805059555;7
105640;0812575717;10
105648;0425162443;1
105649;0312983271;8
105649;076790382X;8
105650;0061093335;9
105655;0345391802;8
105662;014131088X;7
105664;0440235596;1
105664;0812550706;10
105672;0439139600;5
105672;0451126505;7
105672;0671014919;3
105706;0451166582;8
105746;067942850X;9
105760;1558745718;8
105762;0446670111;8
105769;0425158640;10
105769;0671041789;8
105771;0141000198;10
105771;0425175405;9
105771;0670892963;10
105781;0375725784;9
105795;8437610974;10
105837;0345353145;7
105838;0064407675;8
105840;0330332775;6
105863;031242227X;8
105869;0439064872;10
105874;0399146431;8
105874;0440202043;9
105874;0452282195;8
105874;0752821563;6
105874;0767916069;7
105881;0439064872;6
105883;0743455967;7
105904;0451184963;8
105911;0345438329;9
105917;0060930535;10
105917;0345439104;10
105922;0440222656;3
105925;0345417623;10
105926;0064401847;10
105927;0061000043;10
105937;0060922532;9
105937;0312195516;9
105937;0312305060;9
105937;031242227X;8
105937;0316693235;8
105937;034540288X;9
105937;0375725784;7
105937;0385486804;9
105937;0385722206;8
105937;0446605484;8
105937;044900371X;8
105937;0553211404;9
105937;0553279912;8
105937;0553280341;9
105937;0553280368;8
105937;067976402X;10
105937;0743486226;8
105939;0316601950;8
105948;1573221937;8
105956;0553277472;9
105968;0971880107;3
105972;0553280368;7
105974;0385418493;8
105979;0060090367;8
105979;0060248025;5
105979;0060915544;7
105979;0060930535;9
105979;0060976845;8
105979;0061097314;7
105979;0140293248;7
105979;0140328696;7
105979;0141000198;7
105979;0312278586;8
105979;0312422156;9
105979;0316096199;10
105979;0316601950;8
105979;0316666343;8
105979;0316789089;8
105979;0345361792;8
105979;0345380371;4
105979;0374100128;6
105979;0374129983;6
105979;0375500510;7
105979;0375504613;8
105979;0375703055;8
105979;0385265700;9
105979;0385335881;6
105979;0385484518;10
105979;0385492081;8
105979;0385504209;5
105979;0385722206;8
105979;0385730586;6
105979;0425167313;5
105979;0425168468;5
105979;042516876X;6
105979;0425176487;9
105979;044021145X;8
105979;0440213525;6
105979;0440214041;5
105979;0440221471;5
105979;044022165X;5
105979;0440234743;5
105979;0440241073;5
105979;0446310786;10
105979;0446532231;6
105979;0446606812;1
105979;0446670111;6
105979;0446672211;4
105979;0446673544;4
105979;0449219364;5
105979;0451203895;5
105979;0452268060;8
105979;0452283795;4
105979;0553260111;7
105979;0553274295;10
105979;0670032379;9
105979;0671003755;6
105979;0671027387;3
105979;0679435204;8
105979;0679442405;8
105979;0679731725;7
105979;0679734775;8
105979;068484477X;10
105979;0743418174;9
105979;0743418204;8
105979;0767900383;6
105979;0786868619;8
105979;0786868716;7
105979;0805063889;9
105982;0684867621;4
105986;0449003795;8
105986;0451207645;8
105987;0060928336;8
105987;0375504397;6
105987;0684872153;10
106006;0345348036;10
106007;0060392452;10
106007;0060976845;8
106007;0312980140;6
106007;0316182540;8
106007;0345325818;8
106007;0345348036;10
106007;0345417623;9
106007;0440108268;10
106007;0440206154;7
106007;044022165X;5
106007;0441328091;10
106007;0446310492;10
106007;0446604666;9
106007;0446605409;7
106007;0446607711;6
106007;0446611867;4
106007;044661193X;6
106007;0451124340;8
106007;0451160525;10
106007;0515128546;7
106007;0553247409;8
106007;0553583468;8
106007;0671003755;7
106007;0671024248;7
106007;0679735909;10
106007;0804105820;10
106007;0804114986;10
106007;0812550749;9
106009;044023722X;5
106036;0679429220;6
106056;0425121631;6
106056;0446603589;5
106056;0446609404;6
106059;0425168298;8
106059;0425178765;5
106059;0425183971;10
106059;042518630X;10
106059;0425189031;10
106059;0440241162;3
106064;0786868716;10
106071;0449003795;8
106078;002542730X;10
106078;0140179836;3
106078;0671021001;10
106100;0385730586;9
106101;0440241413;8
106109;0446613843;8
106114;0060976845;7
106114;014028009X;10
106114;0345313860;7
106114;0345438329;8
106114;0375700757;7
106114;0385480016;5
106114;0440514428;9
106114;0451151259;8
106114;0451203895;5
106114;0553256157;8
106127;0385498802;7
106131;015100692X;10
106131;0316779490;10
106131;0446611638;10
106131;0452283205;10
106131;0609804138;10
106155;0671034006;7
106167;0385480016;9
106184;0385504209;8
106201;0385503857;7
106208;0060977493;8
106208;0380018179;10
106208;0385335830;8
106208;0440223202;9
106208;0440235596;9
106208;0446605239;10
106208;0446606812;10
106208;0613066421;10
106213;0743418204;6
106218;006092988X;7
106225;0061097101;8
106225;0064403319;9
106225;014029628X;9
106225;0142001740;8
106225;0312244266;6
106225;0316284955;8
106225;0316666343;8
106225;0316969443;7
106225;0345447840;7
106225;0375506039;7
106225;0380817683;8
106225;0385484518;9
106225;0385503822;7
106225;0425154092;8
106225;0440220602;8
106225;0440236673;6
106225;044023722X;9
106225;0446603422;7
106225;0451160916;8
106225;0451166892;10
106225;0452282152;10
106225;0553210793;8
106225;0553560247;7
106225;0553578316;7
106225;0670030643;8
106225;0671242954;9
106225;0684872153;9
106225;0743407083;4
106225;0743418174;8
106225;0786866586;5
106225;1573221937;5
106225;1573229571;8
106230;0440224764;9
106230;0440234743;9
106230;0440236673;9
106235;0425147517;5
106236;0446612545;9
106236;0451210743;8
106238;0451203046;8
106245;0345337662;9
106245;0451192001;10
106254;2266047426;7
106257;0380789035;9
106262;0451203771;8
106265;0380817691;8
106280;0060916508;10
106280;0316601950;7
106280;0345313860;3
106280;0345337662;3
106280;1573220221;10
106282;0385297661;5
106282;0440214041;7
106282;0553268880;5
106294;014023313X;9
106294;0446364193;8
106294;0446606189;8
106294;0446607657;1
106294;0449219410;7
106294;0515121495;6
106294;0743411323;6
106294;0767902521;8
106294;1860492592;9
106331;0060921145;9
106331;0060922532;8
106331;0060926317;8
106331;0060987529;8
106331;0312244266;6
106331;0316782505;5
106333;0440224624;10
106340;0446611808;7
106352;0345439104;6
106369;0449219364;9
106369;0449219461;9
106369;0449221482;9
106369;0449221490;9
106369;0449221504;9
106369;0449221512;9
106369;0553271636;9
106369;0553279556;9
106369;0553279912;8
106369;0553280341;9
106369;0553280368;9
106369;0553284789;9
106374;0060096195;9
106388;014028009X;10
106388;0440226430;6
106388;0671693816;5
106388;0842342702;7
106389;0440343194;10
106396;0671014196;7
106397;0316779423;3
106398;044023722X;5
106406;0060915544;7
106406;0142001740;3
106406;0345460359;5
106406;0446525537;7
106406;0688177751;7
106409;0440127793;8
106411;0375707972;8
106412;0316666343;9
106414;0345361792;9
106414;0425152251;7
106417;0451192028;7
106417;0515126772;8
106423;0375702709;10
106423;0375726403;10
106423;0452282152;10
106424;0684800713;7
106437;0060958022;3
106437;0060959037;8
106437;0373218036;5
106450;0553287737;6
106468;0380820293;7
106479;0743406176;10
106494;0394580567;7
106526;0385498802;10
106529;0441003257;10
106534;3257229534;7
106550;055327886X;5
106553;0380816555;10
106553;0397306938;10
106553;0452277337;6
106553;0553375407;8
106606;006101351X;8
106614;0142001805;7
106614;0316168815;8
106614;1400034779;8
106632;043936213X;10
106656;0971880107;5
106673;0312278586;9
106673;0316969443;9
106678;0446365386;7
106682;0440498058;10
106683;0141007338;8
106686;0375725784;8
106715;0440241162;4
106756;0684832291;8
106763;0440241073;5
106768;0066214122;10
106768;0375504397;10
106768;038533348X;8
106768;0425105334;9
106768;0425164349;10
106768;0425172996;7
106768;0439064872;7
106768;0439136369;8
106768;0439139597;9
106768;0440180295;9
106768;0440206154;5
106768;0451155750;9
106768;0451160525;8
106768;0451184963;9
106768;0452279178;9
106768;0452279615;9
106768;0452279623;10
106768;0679444815;6
106768;0743211375;9
106768;0743235150;10
106777;0671443283;8
106816;044651652X;7
106816;0553208071;8
106816;0553565915;7
106816;0679448594;7
106816;0679721037;8
106816;1882723007;8
106821;038079487X;7
106821;0425192725;9
106821;0449003795;7
106825;0451202341;5
106825;0671025333;6
106845;0060959037;9
106845;0385498802;8
106845;0446611867;7
106845;0452284449;9
106845;0515134384;7
106846;0316666343;6
106846;0375705856;7
106846;038082101X;7
106846;0440235596;5
106846;0440236673;6
106848;0440235502;9
106848;0689817851;7
106849;0316969680;7
106849;0345384350;10
106849;0345384466;10
106849;0380717018;10
106849;0380718332;10
106849;0380719185;10
106849;0399145087;10
106849;0425101452;10
106849;0425128164;10
106849;0425147517;10
106849;0425147622;10
106849;0425154092;10
106849;0425163407;10
106849;0425169863;10
106849;0446612790;10
106849;0451181379;10
106849;0451188462;10
106849;0553295772;10
106849;0553582747;10
106849;067102423X;10
106849;0671024248;10
106849;0671250671;10
106849;1878424319;10
106862;0141001828;8
106862;0374100128;9
106862;0440236703;3
106862;0805063897;5
106874;0316666343;10
106874;0441304834;5
106874;0451128370;8
106874;0786868015;7
106885;014100018X;8
106891;0060931418;7
106893;0345384466;6
106893;0349101779;6
106893;0552996181;7
106895;014023828X;6
106895;0345443284;6
106910;0345459202;7
106914;002542730X;10
106915;0679441018;8
106918;0440901588;10
106937;0142001740;10
106945;0688025935;8
106946;0060938455;9
106946;067976402X;6
106946;0767902890;10
106946;0804106304;9
106948;0345439104;7
106950;0345362861;9
106950;0345409973;8
106950;0446601241;8
106981;0449911446;9
107005;0060930535;10
107005;0743411331;9
107008;0385504209;8
107014;0553569910;9
107020;0449006530;6
107021;0312966970;9
107021;0312971346;9
107021;0312976275;9
107021;0312980140;9
107021;0312980159;9
107021;0312983824;9
107021;0440183057;10
107021;0440241162;8
107021;0446605581;9
107021;0446610542;9
107021;0515124214;8
107021;0515135739;10
107021;0553574574;9
107021;0679751602;9
107026;0679432477;10
107044;0349101779;9
107044;0425158640;8
107073;0156027321;5
107073;0671027360;10
107093;0099427869;10
107099;0805063897;6
107103;0312195516;9
107109;034540288X;5
107109;0440220602;6
107109;0446516538;3
107109;0451192001;7
107109;080213825X;7
107113;0312195516;7
107120;3492045170;4
107140;0374281602;9
107140;0385490992;8
107140;0871136791;8
107201;0618129022;10
107208;0345361792;10
107208;038079487X;9
107208;0684833395;10
107214;0394584082;7
107214;0670858692;8
107214;0767900383;9
107234;0312291639;8
107234;0316089699;8
107234;0445406518;5
107234;0446606324;5
107244;0345353145;9
107244;0345380371;9
107244;0345402871;8
107244;0425121259;8
107244;044021145X;10
107244;0440211727;10
107244;0440225701;10
107244;0446608890;10
107244;044922046X;10
107244;0553271636;10
107244;0553279912;10
107244;0553280341;10
107244;0671004549;9
107258;0060199490;4
107258;0312278586;7
107258;0316666343;8
107258;0439101344;8
107258;0452264464;6
107258;0553272535;9
107258;0671003755;4
107258;0679732764;9
107258;0743203631;4
107258;0971880107;4
107265;0375414053;6
107265;0743245520;4
107270;0449219364;8
107270;0525945938;7
107283;0385494246;8
107286;0679429220;7
107288;0345396936;9
107288;0375401601;8
107288;080410753X;8
107288;155874262X;5
107301;0007110928;9
107301;0060920084;9
107301;0060976845;10
107301;0099771519;10
107301;0156005891;6
107301;0312291639;10
107301;0345292456;8
107301;0349101779;9
107301;0385484518;9
107301;0425097722;8
107301;0449219364;8
107301;0449219461;7
107301;0449221482;8
107301;0449221512;8
107301;0449223604;8
107301;0449223612;9
107301;0553273914;9
107301;0553279556;8
107301;0553280341;8
107301;0553284789;7
107301;0679731725;10
107301;068484477X;8
107311;0061009059;6
107324;0060932759;8
107324;0156027321;8
107324;0385333927;6
107324;0425192725;8
107324;068484477X;10
107324;0871136791;8
107326;0345350499;9
107326;0375725784;9
107326;0380789035;6
107326;0441627404;6
107326;0451175123;9
107326;0451191145;8
107326;0451456521;8
107326;0679745203;9
107326;0786885688;8
107326;0886779537;6
107329;0446519138;7
107333;0316777722;9
107333;0374129983;10
107333;0679433740;8
107341;0451526341;9
107376;0670839809;8
107382;0060392452;6
107383;0446519138;10
107415;0670813648;10
107416;0345351525;6
107416;0385507593;7
107416;0553840215;3
107417;0375703764;7
107431;014023828X;7
107431;0375725784;10
107431;0385504209;9
107438;0553208845;4
107441;0380796090;7
107453;0671670689;10
107453;0671759345;10
107453;1402505272;10
107473;067081458X;10
107491;0399137203;10
107491;0670880728;7
107491;0743406176;5
107510;0345384350;4
107510;0399144714;4
107510;0425113884;6
107510;0425119653;7
107510;0425151867;5
107514;039480001X;10
107522;0345392825;8
107523;0061009059;5
107523;0395272211;10
107523;0451153553;10
107523;0451161351;9
107523;0451163524;9
107523;0451167317;9
107523;0451169530;4
107523;0451170385;7
107533;0140067779;9
107540;014038572X;8
107540;0451203771;9
107569;0060090383;7
107577;0385420161;9
107594;0679735771;8
107594;0684874350;9
107594;0743457358;7
107616;0425092917;10
107616;080410526X;5
107619;0312291639;10
107620;0060987561;8
107620;0671003755;8
107631;0440224675;7
107652;039914496x;8
107654;0142001740;9
107663;0060915544;9
107667;0553574574;8
107718;0679460381;4
107718;0971880107;4
107718;1573229326;6
107726;0671027344;9
107731;0590353403;10
107752;0743227441;9
107756;0151327653;8
107758;0316789089;10
107780;0446604666;9
107784;0060930535;9
107784;031298328X;5
107784;0316096199;4
107784;034538475X;5
107784;0375706771;5
107784;0380012863;5
107784;0385479565;5
107784;0385504209;10
107784;042510687X;5
107784;0425115801;5
107784;0425133540;5
107784;0425177173;5
107784;0440176484;5
107784;0440200989;5
107784;044021145X;8
107784;0440220602;8
107784;044022165X;8
107784;0440222656;4
107784;0440234743;9
107784;0440416795;5
107784;0440439884;5
107784;0446354732;5
107784;0446608955;5
107784;0451125452;5
107784;0451128370;5
107784;0451128389;8
107784;0451150244;5
107784;0451167317;7
107784;0451169514;7
107784;0451172817;8
107784;0451173139;5
107784;0452280621;1
107784;0525947647;8
107784;0553110616;9
107784;055321313X;9
107784;0553250426;10
107784;0553275976;5
107784;0553565915;5
107784;0553579983;8
107784;059035342X;5
107784;0671003356;5
107784;0671041789;10
107784;0671042858;5
107784;0671741195;5
107784;0671743058;5
107784;0671867091;7
107784;0804108749;5
107784;0812541642;6
107784;0842329218;8
107784;0842329250;8
107784;084233226X;8
107795;0553273914;8
107795;0767902521;8
107850;0060502258;7
107850;0316734837;5
107852;0399141200;8
107853;0446610038;8
107865;0373218192;10
107865;0440236991;9
107865;0446516325;10
107865;0515133973;9
107865;0553106341;10
107879;0385509456;8
107880;0452266564;2
107889;0440217547;7
107889;0451142934;9
107889;0451167317;9
107889;0525941908;6
107889;0671042858;5
107895;0312982518;8
107895;0446604666;7
107911;0684874350;8
107921;0345384466;10
107921;0399142614;8
107921;0446603589;9
107921;0449221512;9
107921;0449223604;9
107951;0060928336;10
107951;0345337662;7
107951;0345368754;8
107951;0345380371;7
107951;0380012863;7
107951;0385335989;9
107951;0439136369;10
107951;0441627404;10
107951;059035342X;7
107951;0802139256;8
107960;0060928336;10
107960;0375727132;8
107966;0515122734;8
107975;0525945725;4
107975;0553263226;2
107980;0671795899;8
107984;0553802496;5
107990;0440236703;10
107994;0553268880;6
108005;0060391626;7
108005;0151008116;10
108005;0156028778;9
108005;0374199698;10
108005;0375719180;8
108005;038529929X;10
108005;0385505833;7
108005;0440235596;9
108005;0446532231;7
108005;0446610100;8
108005;0553280341;8
108005;0670032379;9
108005;0684814994;8
108005;0684867621;8
108005;0743237188;10
108005;0767902890;6
108005;0786868716;10
108005;0786881852;7
108005;1400032717;10
108005;1565122968;7
108016;0671027573;10
108062;0060928336;8
108081;0440219078;4
108104;0066214122;7
108104;0316603287;5
108104;0399149848;9
108104;0446519138;6
108104;1931561648;6
108109;0446672211;9
108118;0684848783;5
108127;0446605484;8
108127;0679751521;4
108130;0064407667;7
108130;0446675059;10
108130;0684874350;10
108141;0440236053;9
108141;0670805149;7
108143;0061015725;7
108143;0440180295;7
108143;0440220602;7
108143;0440224764;6
108143;0440234743;9
108143;0440241073;10
108143;0451137965;9
108143;0451167805;7
108147;0312983271;9
108153;0425133540;8
108153;067168390X;8
108155;0060938455;4
108155;014029628X;8
108155;0142001740;7
108155;0375702709;6
108155;0380002930;4
108155;0440147956;7
108155;0440213029;8
108155;0452282195;2
108155;0525944885;9
108155;055327886X;6
108155;0670878847;5
108155;0671003755;7
108155;0679442790;6
108155;0743418174;8
108158;0312306326;8
108158;0316666343;9
108158;0316780812;8
108158;0449005615;10
108167;0553348973;8
108168;038531258X;8
108169;0452281636;9
108182;0451155750;6
108182;051513287X;8
108182;0553569155;10
108183;0805036504;6
108196;0312278586;8
108197;0064407667;4
108197;0399140557;8
108197;0439139600;10
108197;0440414806;10
108204;0553574574;10
108210;0446612545;9
108213;0060958022;9
108213;0312199430;10
108213;0345342968;10
108213;0385498802;8
108218;0440222656;8
108225;0385307756;8
108237;0446525774;6
108243;0439064864;10
108243;0439136350;10
108243;0439139597;10
108243;043935806X;10
108243;0590353403;10
108247;0440234743;10
108248;0671004530;5
108251;0440221595;5
108257;0399144706;6
108261;0385335466;5
108261;0525945768;5
108261;0553582127;5
108261;0684835983;8
108264;0440221471;6
108267;0374172897;8
108267;0374281602;9
108267;0375504397;9
108267;0375506276;9
108267;0399147284;8
108267;0786868716;4
108271;0140244824;7
108271;0451162897;5
108271;0451192001;7
108271;1573225789;8
108272;0374100128;5
108272;0804111359;1
108275;0425180638;10
108275;0452260116;4
108275;0743422910;8
108285;0345378490;9
108285;0345413873;10
108285;0380001411;10
108285;0425151867;10
108285;044021145X;10
108285;044022165X;10
108285;0446607657;10
108285;0671028367;10
108285;0671727796;9
108285;0671822209;10
108306;0440225701;4
108306;0842342702;9
108316;0842329129;5
108332;0385504209;5
108333;0451163966;7
108336;0064401847;8
108336;0345391802;10
108336;0425152251;10
108336;0671746723;9
108352;0142000663;7
108352;0312291639;6
108352;0312965788;7
108352;0316769487;10
108352;038533348X;9
108352;0440998050;9
108352;0449213447;8
108352;0553296981;6
108352;0671027360;8
108352;0679734775;8
108352;0684801523;9
108352;0684833395;8
108379;0380788624;9
108379;1558531025;8
108392;006101351X;8
108392;0385420161;7
108392;044651652X;8
108392;0671003755;7
108392;0679429220;7
108392;0679457526;7
108394;0316769487;10
108397;0451169522;9
108405;0061030635;8
108405;0316666343;9
108405;0373218192;7
108405;0375707972;7
108405;038529929X;10
108405;0399145087;8
108405;0425178765;8
108405;0425181103;8
108405;042518286X;9
108405;0425182908;7
108405;0440237025;8
108405;0446609145;7
108405;0449005909;7
108405;0449006530;9
108405;0451204891;10
108405;0515121843;9
108405;051513287X;5
108405;0553272837;10
108405;0553295977;7
108405;0553572326;8
108405;0553582747;9
108405;0671034006;9
108405;0804111359;6
108405;080411935X;9
108405;1583142827;8
108406;0312980159;8
108421;0743411250;7
108455;0345435796;6
108478;0385424736;5
108478;0440200989;6
108480;0373218192;8
108480;0399142401;8
108480;042518630X;8
108480;0425189031;10
108480;051511779X;8
108480;0515120618;8
108480;0515128546;8
108480;0515135062;10
108480;051513628X;8
108480;0553295977;8
108481;0671004530;6
108481;067101420X;4
108481;0671014919;5
108481;0671023616;6
108481;0671867156;9
108481;0743204697;8
108485;0060502258;8
108485;0142000205;7
108485;0312983824;8
108485;0375706771;8
108485;0446672211;6
108485;0451192001;8
108485;0609804138;7
108485;0671021001;5
108485;068818071X;5
108485;0804105820;5
108488;0060932759;6
108488;0679745203;9
108496;0684872153;9
108526;0609804138;8
108531;044021145X;7
108535;0060934417;9
108535;0064407667;5
108535;0140293248;5
108535;0142001740;8
108535;0312195516;9
108535;0385504209;5
108535;0399147357;6
108535;0440236703;6
108535;0440414806;10
108535;0446364193;5
108535;0553569058;5
108535;0688177743;6
108535;0743206029;5
108535;0743215052;5
108547;0515120618;6
108547;0525946896;6
108563;0425124347;7
108563;0553580221;7
108583;0060932759;8
108587;1559029838;8
108590;0452283205;9
108609;0345420748;9
108610;0449911004;9
108611;0060008776;4
108622;0142001805;10
108622;0451160525;7
108622;0743227441;10
108628;0060928336;8
108638;055337933X;8
108671;0064401871;6
108685;0375726349;10
108700;0440241537;9
108700;0515136557;8
108711;0786868716;6
108720;0786868619;2
108752;0156528207;10
108752;0375400117;9
108752;0399145087;10
108752;0553097156;10
108752;0553569910;10
108752;0553578022;10
108752;0553581554;10
108752;0553582127;10
108752;0553582135;10
108752;0553582909;8
108752;0553586122;10
108752;0671023616;10
108752;0684841185;10
108752;0786881852;10
108753;0345378490;8
108753;0380804557;6
108753;044022165X;7
108753;0440224675;2
108753;0446364193;9
108753;0451167856;9
108753;0553584375;8
108756;0375705198;10
108760;0440226104;9
108762;0440221471;7
108763;0440214041;9
108763;1558743669;10
108769;1844262553;9
108773;006019491X;10
108773;0552143774;7
108773;0552996009;10
108773;0553375407;10
108773;081120068X;10
108774;044023722X;7
108786;0451202341;5
108786;0515134384;7
108789;0743418174;8
108794;0767916069;8
108799;0061020710;8
108799;0312291639;8
108799;0345348036;10
108799;0380792745;9
108799;0380973464;8
108799;0385306032;8
108799;0425174344;7
108799;0425179885;9
108799;0441000916;9
108799;0441001971;9
108799;0441002935;9
108799;0441003745;9
108799;0441004520;9
108799;0441304834;9
108799;0446525731;8
108799;0446604666;7
108799;0446607657;9
108799;0446612545;9
108799;0553562614;10
108799;0671004530;8
108799;0671664964;9
108799;0679444815;8
108799;0767905180;7
108799;0786868015;4
108800;044021145X;8
108805;0971880107;2
108815;0060932759;8
108815;0385498802;9
108820;0060987561;8
108827;0446310786;10
108827;0451196856;6
108827;0452268060;7
108827;0553213695;10
108827;0553278355;8
108827;0679746048;7
108832;044023722X;7
108836;0312853254;8
108836;0380973464;9
108836;044651862X;7
108836;0671434004;9
108854;0812550706;10
108855;038001503X;10
108860;0446513067;8
108860;0446607657;7
108876;0743418174;9
108900;0375702709;10
108920;0679751602;9
108933;0385199570;10
108943;0385503954;7
108947;0060976845;8
108950;0142000205;9
108950;0316569321;8
108950;0316899984;7
108950;0375505652;7
108950;0375727345;8
108950;0385484518;7
108950;0385502532;9
108950;0425167313;8
108950;0446672211;8
108950;0525934251;7
108950;0786868619;9
108981;0142001740;10
108997;0345446860;8
108997;067976402X;8
109004;0425178102;7
109005;0142004235;9
109009;051510566X;7
109013;044651652X;10
109013;0553096834;9
109013;0671027573;10
109013;0671673653;9
109014;0440241537;8
109014;0446613266;10
109014;0553582143;8
109014;0743417682;6
109014;0821776037;8
109029;0552996181;6
109033;0316690619;7
109033;0446607657;10
109033;074343627X;10
109044;0767905202;8
109048;0375705856;10
109049;0060173289;5
109049;0399144463;5
109049;1558744150;5
109050;0385315236;8
109051;0374129983;4
109069;0385503954;9
109069;0399139745;7
109079;0345387651;9
109082;0345423402;5
109082;0374100128;3
109082;0425181103;5
109084;0142001805;9
109084;0385493800;8
109084;0399149325;3
109084;0452284449;10
109084;0671027581;7
109084;0684874350;9
109096;0446672211;7
109103;0060175400;10
109107;0393312836;10
109107;0740704818;10
109107;0971880107;8
109107;1558744681;7
109108;0316569321;9
109115;0375706771;8
109115;0439404371;10
109115;0446608955;10
109122;0312195516;10
109122;1931561648;10
109126;0380718332;7
109126;0446612790;10
109126;0671004530;7
109135;0060512822;8
109135;0142001740;9
109135;0345339703;9
109135;0345339711;9
109135;0375703055;8
109135;0452282152;8
109135;0684865742;5
109146;0553106651;9
109159;1558743669;8
109180;0375506039;8
109180;038550120X;10
109197;0312980159;8
109230;0385503954;6
109235;0971880107;7
109254;0451197399;9
109276;014025448X;5
109276;0440224705;6
109276;0449005615;7
109276;0743227441;6
109278;0440477093;6
109287;0060977493;8
109287;0679746048;6
109287;0743203631;8
109287;1573226521;9
109288;0451180429;10
109315;0345435028;5
109320;0375412530;9
109330;0439064872;9
109333;0380789019;9
109333;0553572997;8
109344;0971880107;4
109349;0312966970;8
109349;0425178765;7
109349;0446605484;7
109349;0449221482;7
109349;0449221512;7
109349;0449223604;7
109349;0671027573;5
109351;0743227441;8
109357;014028009X;6
109357;0312278586;7
109357;0425167720;7
109357;0446603716;6
109357;0743225406;8
109357;1573229571;9
109366;0552143774;7
109367;0553295772;8
109372;0679746048;6
109372;080213825X;5
109388;0060922532;5
109388;0345353145;8
109388;0451193881;8
109388;0515090174;5
109388;0553272535;9
109388;0671021001;8
109399;0452279178;9
109399;0452279615;9
109403;031205436X;6
109410;0446532231;8
109412;059035342X;9
109420;0553802496;8
109420;0670868361;8
109427;0446601764;5
109427;051512608X;4
109427;0671776800;7
109461;0345339738;10
109461;0345350499;7
109461;0345384466;3
109461;037570504X;8
109461;0380002930;10
109461;0441569595;8
109461;0446604666;7
109461;0553240811;8
109461;0553348981;8
109461;0679442405;9
109461;0679745203;9
109477;0441569595;8
109480;0743211375;9
109491;0385335830;8
109491;0440176484;9
109491;0515126772;9
109491;0515130389;9
109491;0515131229;9
109491;0515132020;10
109491;0553295977;8
109502;0312195516;8
109502;0312278586;7
109502;0312283709;7
109502;0805063897;6
109502;1573225789;10
109503;0399144463;10
109508;0060391626;10
109516;0375725784;9
109516;0446673544;8
109516;0553278355;7
109518;0451156609;6
109519;051512608X;8
109519;0515126772;5
109519;0515128554;5
109520;0552996181;8
109532;0380002450;9
109549;0345348036;9
109556;0385336179;8
109562;0679448594;6
109567;0142000205;7
109567;0316899984;7
109574;0060171928;7
109574;0060928336;10
109574;0060976845;10
